time_ms,temp_C,pressure_Pa,altitude_m,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,angleX_deg,angleY_deg,angleZ_deg,latitude,longitude,distance_m
13759.0,17.35,101516.98,114.0,-9.708,-0.045,-0.608,-0.017,0.012,0.01,44.006,87.149,24.989,54.303474,-5.584025,330861.91
14005.0,17.35,101516.58,114.04,-9.797,0.373,-0.591,-0.067,0.002,0.026,76.462,86.995,25.283,54.303474,-5.584025,330861.91
14254.0,17.35,101516.91,114.01,-9.761,0.034,-0.721,-0.027,0.034,0.015,61.285,87.18,25.346,54.303474,-5.584025,330861.91
14505.0,17.36,101518.3,113.9,-9.713,0.184,-0.18,-0.014,0.0,0.01,98.548,86.957,25.61,54.303474,-5.584025,330861.91
14757.0,17.36,101518.62,113.87,-9.768,0.098,-0.306,0.0,0.01,0.008,134.418,87.225,25.698,54.303474,-5.584025,330861.91
15006.0,17.36,101519.97,113.76,-9.725,0.208,-0.393,-0.095,-0.006,0.029,151.064,87.123,25.982,54.303474,-5.584025,330861.91
15256.0,17.36,101520.79,113.69,-9.764,0.012,-0.658,0.075,0.007,-0.006,142.021,87.167,25.967,54.303474,-5.584025,330861.91
15506.0,17.36,101520.14,113.74,-9.723,0.081,-0.407,-0.092,0.012,0.015,110.337,87.237,25.949,54.303474,-5.584025,330861.91
15758.0,17.36,101520.22,113.74,-9.749,0.074,-0.424,-0.042,0.011,0.017,105.277,87.351,26.186,54.303474,-5.584025,330861.91
16004.0,17.36,101520.31,113.73,-9.747,0.019,-0.52,-0.186,0.01,0.055,57.089,87.446,26.649,54.303474,-5.584025,330861.91
16253.0,17.37,101519.88,113.76,-9.723,0.153,-0.091,-0.03,0.002,0.008,69.216,86.962,26.809,54.303474,-5.584025,330861.91
16504.0,17.37,101519.55,113.79,-9.723,0.441,-0.381,-0.056,-0.005,0.016,79.837,87.029,27.11,54.303474,-5.584023,330861.97
16756.0,17.37,101519.39,113.81,-9.677,0.472,-1.058,-0.061,0.014,0.013,104.838,87.075,27.322,54.303474,-5.584023,330861.97
17006.0,17.37,101519.48,113.8,-9.768,0.124,-0.29,-0.028,0.014,0.01,105.753,87.451,27.416,54.303474,-5.584023,330861.97
17255.0,17.37,101519.25,113.82,-9.749,0.218,-0.582,-0.007,0.003,0.014,127.905,87.092,27.688,54.303474,-5.584023,330861.97
17506.0,17.37,101519.25,113.82,-9.649,0.397,-0.244,-0.061,0.009,0.012,133.231,87.14,27.879,54.303474,-5.584023,330861.97
17758.0,17.37,101520.28,113.73,-9.771,0.235,-0.759,-0.052,0.002,0.025,150.783,87.125,28.086,54.303474,-5.584023,330861.97
18005.0,17.38,101521.66,113.62,-9.754,0.227,-0.479,-0.026,0.006,0.005,151.645,87.169,28.257,54.303474,-5.584023,330861.97
18255.0,17.38,101521.5,113.63,-9.744,0.017,-0.469,-0.011,0.011,0.014,140.073,87.226,28.327,54.303474,-5.584023,330861.97
18505.0,17.38,101521.1,113.66,-9.632,0.065,-0.448,0.034,0.014,-0.01,107.581,87.118,28.618,54.303474,-5.584022,330862.03
18757.0,17.38,101519.48,113.8,-9.843,0.318,-0.575,-0.076,-0.005,0.027,64.831,86.927,28.858,54.303474,-5.584022,330862.03
19006.0,17.38,101518.59,113.87,-9.795,0.089,-0.448,-0.041,0.01,0.012,114.493,87.25,29.018,54.303474,-5.584022,330862.03
19255.0,17.38,101518.59,113.87,-9.747,0.192,-0.505,-0.037,0.003,0.017,143.591,87.093,29.235,54.303474,-5.584022,330862.03
19506.0,17.38,101518.27,113.9,-9.677,0.271,-0.587,-0.041,0.014,0.009,152.284,87.322,29.408,54.303474,-5.58402,330862.09
19757.0,17.38,101518.8,113.85,-9.752,0.218,-0.491,-0.031,-0.009,0.015,151.223,87.019,29.614,54.303474,-5.58402,330862.09
20003.0,17.39,101519.38,113.82,-9.821,0.014,-0.256,-0.037,0.015,0.008,153.779,87.298,29.772,54.303474,-5.58402,330862.09
20258.0,17.39,101519.88,113.77,-9.74,0.127,-0.436,-0.048,0.003,0.017,158.528,87.087,29.985,54.303474,-5.58402,330862.09
20503.0,17.39,101520.69,113.7,-9.766,0.11,-0.431,-0.028,0.006,0.01,158.08,87.313,30.16,54.303474,-5.58402,330862.09
20755.0,17.39,101520.45,113.72,-9.819,0.117,-0.347,-0.041,0.0,0.02,158.944,87.155,30.369,54.303474,-5.58402,330862.09
21004.0,17.39,101520.83,113.7,-9.787,0.12,-0.35,-0.038,0.011,0.007,157.319,87.184,30.555,54.303474,-5.58402,330862.09
21253.0,17.39,101520.17,113.74,-9.697,0.23,-0.486,-0.045,0.001,0.019,159.105,87.087,30.748,54.303474,-5.58402,330862.09
21504.0,17.39,101520.59,113.71,-9.787,0.096,-0.385,-0.017,0.008,0.006,156.303,87.23,30.918,54.303474,-5.584018,330862.16
21755.0,17.39,101520.59,113.71,-9.723,0.148,-0.5,-0.047,0.004,0.022,146.252,87.125,31.122,54.303474,-5.584018,330862.16
22007.0,17.4,101521.17,113.66,-9.737,0.165,-0.512,-0.034,0.011,0.004,150.363,87.254,31.285,54.303474,-5.584018,330862.16
22257.0,17.4,101521.88,113.6,-9.773,0.194,-0.524,-0.037,-0.003,0.023,161.725,87.008,31.494,54.303474,-5.584018,330862.16
22508.0,17.4,101522.2,113.57,-9.735,0.122,-0.414,-0.039,0.015,0.004,155.539,87.282,31.639,54.303474,-5.584016,330862.22
22759.0,17.4,101523.27,113.48,-9.711,0.163,-0.57,-0.056,-0.004,0.021,164.447,87.069,31.815,54.303474,-5.584016,330862.22
23007.0,17.4,101523.84,113.44,-9.725,0.192,-0.441,-0.031,0.008,0.009,160.121,87.217,32.005,54.303474,-5.584016,330862.22
23256.0,17.4,101523.56,113.46,-9.761,0.163,-0.378,-0.032,0.001,0.017,163.675,87.151,32.208,54.303474,-5.584016,330862.22
23507.0,17.4,101522.59,113.54,-9.72,0.153,-0.527,-0.039,0.01,0.01,160.565,87.236,32.394,54.303474,-5.584015,330862.28
23759.0,17.4,101522.76,113.53,-9.737,0.156,-0.45,-0.033,0.002,0.016,162.399,87.18,32.604,54.303474,-5.584015,330862.28
24004.0,17.41,101523.01,113.51,-9.732,0.129,-0.551,-0.044,0.008,0.011,160.514,87.254,32.773,54.303474,-5.584015,330862.28
24253.0,17.4,101522.59,113.54,-9.792,0.12,-0.314,-0.034,0.005,0.017,161.735,87.253,32.975,54.303474,-5.584015,330862.28
24504.0,17.41,101523.17,113.49,-9.718,0.144,-0.603,-0.041,0.01,0.006,159.291,87.27,33.119,54.303474,-5.584013,330862.34
24756.0,17.41,101522.84,113.52,-9.744,0.134,-0.441,-0.035,0.002,0.016,164.371,87.259,33.243,54.303474,-5.584013,330862.34
25003.0,17.41,101522.61,113.54,-9.732,0.151,-0.563,0.013,0.011,0.001,162.766,87.403,33.442,54.303474,-5.584013,330862.34
25253.0,17.41,101522.77,113.53,-9.814,0.055,-0.103,0.009,0.007,0.0,136.476,87.282,33.427,54.303474,-5.584013,330862.34
25503.0,17.41,101522.86,113.52,-9.713,-0.014,-0.783,-0.062,-0.001,0.027,78.368,87.15,33.544,54.303474,-5.584012,330862.41
25755.0,17.41,101521.06,113.67,-9.639,0.089,-0.68,-0.121,0.038,0.011,49.01,86.596,34.201,54.303474,-5.584012,330862.41
26003.0,17.41,101519.33,113.81,-9.694,0.283,-2.016,-0.021,0.004,0.015,57.861,86.316,34.293,54.303474,-5.584012,330862.41
26258.0,17.42,101517.14,113.99,-9.653,0.941,-1.516,-0.01,0.008,0.017,64.898,84.899,34.543,54.303474,-5.584012,330862.41
26503.0,17.42,101516.75,114.02,-9.582,0.338,-1.211,-0.01,-0.008,-0.001,75.019,85.004,34.711,54.303474,-5.584013,330862.34
26755.0,17.42,101515.66,114.11,-9.816,0.017,-0.278,-0.044,0.009,0.02,66.289,86.457,34.914,54.303474,-5.584013,330862.34
27005.0,17.42,101515.66,114.1,-9.747,0.12,-0.419,-0.036,-0.006,0.008,103.81,86.647,35.098,54.303474,-5.584013,330862.34
27254.0,17.42,101517.54,113.96,-9.773,0.069,-0.184,-0.034,0.011,0.018,137.528,87.289,35.282,54.303474,-5.584013,330862.34
27505.0,17.42,101518.84,113.85,-9.708,0.048,-0.448,-0.035,0.008,0.01,151.158,87.144,35.472,54.303474,-5.584013,330862.34
27757.0,17.43,101519.74,113.78,-9.78,0.077,-0.601,-0.045,0.009,0.014,143.69,87.316,35.615,54.303474,-5.584013,330862.34
28006.0,17.43,101518.61,113.87,-9.73,0.505,-1.01,-0.091,0.012,0.029,81.87,87.512,35.823,54.303474,-5.584013,330862.34
28256.0,17.43,101518.28,113.9,-9.752,0.359,-0.761,-0.082,0.015,0.02,70.198,87.246,35.977,54.303474,-5.584013,330862.34
28506.0,17.43,101518.12,113.91,-9.732,0.163,-0.462,-0.011,0.011,0.014,94.712,87.255,36.203,54.303474,-5.584013,330862.34
28758.0,17.43,101518.12,113.91,-9.752,0.22,-0.539,-0.05,0.012,0.012,113.304,87.231,36.4,54.303474,-5.584013,330862.34
29005.0,17.43,101518.17,113.91,-9.699,0.311,-0.792,-0.038,0.006,0.019,81.595,87.311,36.578,54.303474,-5.584013,330862.34
29254.0,17.43,101518.09,113.91,-9.759,0.249,-0.484,-0.023,-0.005,0.003,91.067,86.896,36.798,54.303474,-5.584013,330862.34
29504.0,17.43,101517.94,113.93,-9.821,0.146,-0.718,-0.043,0.005,0.009,84.648,87.029,36.869,54.303474,-5.584013,330862.34
29756.0,17.43,101518.02,113.92,-9.764,0.117,-0.359,0.014,0.0,-0.006,80.247,86.871,37.179,54.303474,-5.584013,330862.34
30005.0,17.44,101516.81,114.02,-9.783,-0.11,-0.062,0.02,0.004,0.004,76.489,86.886,37.258,54.303474,-5.584013,330862.34
30255.0,17.44,101517.62,113.95,-9.809,-0.108,0.249,0.002,0.014,0.001,78.806,86.889,37.483,54.303474,-5.584013,330862.34
30505.0,17.44,101517.3,113.98,-9.725,0.01,0.299,0.001,-0.01,0.01,79.608,86.425,37.629,54.303474,-5.584013,330862.34
30757.0,17.44,101517.84,113.93,-9.675,0.017,-0.4,-0.035,0.01,-0.001,74.442,86.351,37.889,54.303474,-5.584013,330862.34
31004.0,17.44,101518.74,113.86,-9.687,0.124,-0.251,-0.023,-0.002,0.017,108.845,86.608,38.06,54.303474,-5.584013,330862.34
31253.0,17.44,101518.91,113.85,-9.819,-0.043,-0.287,-0.025,0.006,0.007,112.854,86.952,38.254,54.303474,-5.584013,330862.34
31504.0,17.45,101518.73,113.86,-9.776,0.017,-0.06,-0.043,0.005,0.018,134.795,87.14,38.446,54.303474,-5.584013,330862.34
31756.0,17.45,101517.91,113.93,-9.742,0.177,-0.194,-0.035,0.0,0.01,146.743,87.049,38.654,54.303474,-5.584013,330862.34
32005.0,17.45,101518.81,113.85,-9.747,0.101,-0.421,-0.047,0.009,0.018,155.774,87.276,38.808,54.303474,-5.584013,330862.34
32254.0,17.45,101519.79,113.77,-9.795,-0.034,-0.041,0.0,0.006,0.002,127.724,87.182,38.997,54.303474,-5.584013,330862.34
32505.0,17.45,101519.3,113.81,-9.804,-0.026,0.053,-0.02,-0.002,0.012,110.083,87.095,39.181,54.303474,-5.584013,330862.34
32756.0,17.45,101518.81,113.85,-9.78,0.065,-0.192,-0.022,-0.001,0.008,134.741,87.092,39.341,54.303474,-5.584013,330862.34
33004.0,17.45,101519.55,113.79,-9.732,0.204,-0.385,-0.045,0.003,0.019,149.823,87.079,39.582,54.303474,-5.584013,330862.34
33253.0,17.45,101520.09,113.75,-9.752,0.084,-0.366,-0.038,0.006,0.009,155.377,87.095,39.743,54.303474,-5.584013,330862.34
33504.0,17.45,101519.93,113.76,-9.761,0.16,-0.364,-0.041,0.008,0.018,161.287,87.257,39.961,54.303474,-5.584013,330862.34
33756.0,17.45,101521.23,113.65,-9.752,0.089,-0.393,-0.026,0.006,0.009,161.485,87.214,40.113,54.303474,-5.584013,330862.34
34007.0,17.46,101521.64,113.6,-9.799,-0.045,-0.8,0.09,-0.01,0.003,149.294,87.281,40.144,54.303474,-5.584013,330862.34
34256.0,17.46,101522.55,113.54,-9.754,-0.254,-0.445,0.011,-0.001,-0.005,144.099,87.101,40.144,54.303474,-5.584013,330862.34
34507.0,17.46,101522.55,113.54,-9.749,-0.014,-0.548,0.001,0.008,0.012,90.585,87.236,40.331,54.303474,-5.584013,330862.34
34758.0,17.46,101523.09,113.5,-9.749,0.0,-0.486,-0.032,0.003,0.01,117.802,87.174,40.49,54.303474,-5.584013,330862.34
35003.0,17.46,101523.42,113.47,-9.761,0.053,-0.543,-0.038,0.005,0.015,113.727,87.209,40.689,54.303474,-5.584013,330862.34
35258.0,17.46,101523.34,113.48,-9.752,0.005,-0.457,-0.035,0.003,0.012,115.5,87.169,40.855,54.303474,-5.584013,330862.34
35508.0,17.46,101523.02,113.51,-9.744,0.053,-0.417,-0.051,0.009,0.018,133.351,87.302,41.075,54.303474,-5.584013,330862.34
35754.0,17.47,101523.84,113.44,-9.742,-0.017,-0.486,-0.027,0.003,0.011,137.149,87.196,41.236,54.303474,-5.584013,330862.34
36008.0,17.47,101523.19,113.49,-9.754,0.129,-0.558,-0.048,0.009,0.014,121.594,87.292,41.46,54.303474,-5.584013,330862.34
36257.0,17.47,101522.38,113.56,-9.754,-0.057,-0.476,-0.034,0.003,0.014,77.453,87.193,41.607,54.303474,-5.584013,330862.34
36507.0,17.47,101521.95,113.59,-9.756,0.048,-0.517,-0.039,0.009,0.015,123.583,87.335,41.842,54.303474,-5.584013,330862.34
36754.0,17.47,101521.3,113.65,-9.742,0.069,-0.522,-0.032,0.002,0.014,147.38,87.182,42.032,54.303474,-5.584012,330862.41
37006.0,17.47,101521.45,113.63,-9.766,0.048,-0.555,-0.041,0.008,0.013,147.724,87.296,42.209,54.303474,-5.584012,330862.41
37255.0,17.47,101521.88,113.6,-9.744,0.007,-0.498,-0.034,0.002,0.015,118.426,87.17,42.381,54.303474,-5.584012,330862.41
37505.0,17.48,101522.12,113.58,-9.752,0.038,-0.369,-0.019,0.009,0.008,145.504,87.33,42.579,54.303474,-5.584012,330862.41
37758.0,17.48,101521.95,113.59,-9.737,0.093,-0.431,-0.044,0.001,0.016,62.165,87.098,42.763,54.303474,-5.584012,330862.41
38007.0,17.48,101521.8,113.62,-9.754,0.055,-0.479,-0.058,0.015,0.018,112.933,87.382,42.992,54.303474,-5.584012,330862.41
38256.0,17.48,101521.64,113.62,-9.764,0.117,-0.46,-0.175,0.001,0.03,132.372,87.057,43.323,54.303474,-5.584012,330862.41
38506.0,17.48,101521.8,113.61,-9.78,0.105,-0.656,-0.04,0.01,0.01,137.376,87.177,43.76,54.303474,-5.584012,330862.41
38758.0,17.48,101521.85,113.6,-9.708,0.129,-0.443,0.07,-0.006,0.006,140.254,87.028,43.785,54.303474,-5.58401,330862.47
39004.0,17.48,101522.43,113.55,-9.718,0.081,-0.34,-0.088,0.013,0.02,103.502,87.161,43.843,54.303474,-5.58401,330862.47
39254.0,17.48,101521.62,113.62,-9.735,0.338,-0.429,-0.059,0.006,0.027,135.014,87.138,44.17,54.303474,-5.58401,330862.47
39504.0,17.48,101521.38,113.64,-9.742,0.005,-0.764,-0.012,0.004,0.005,113.89,86.962,44.552,54.303474,-5.58401,330862.47
39756.0,17.49,101520.62,113.7,-9.732,0.213,-0.385,-0.048,0.007,0.018,100.563,86.995,44.747,54.303474,-5.58401,330862.47
40004.0,17.49,101520.62,113.7,-9.759,0.041,-0.51,-0.051,0.017,0.021,128.767,87.245,44.902,54.303474,-5.58401,330862.47
40254.0,17.49,101520.45,113.72,-9.737,0.172,-0.393,-0.034,0.007,0.01,146.473,87.105,45.14,54.303474,-5.58401,330862.47
40504.0,17.49,101521.52,113.63,-9.766,0.12,-0.448,-0.01,0.009,0.009,156.864,87.206,45.279,54.303474,-5.58401,330862.47
40756.0,17.49,101522.17,113.57,-9.754,0.158,-0.448,-0.018,0.006,0.006,161.679,87.181,45.364,54.303474,-5.584008,330862.53
41008.0,17.49,101522.82,113.52,-9.761,0.103,-0.488,0.042,0.005,0.0,165.307,87.218,45.421,54.303474,-5.584008,330862.53
41257.0,17.49,101523.56,113.46,-9.756,0.06,-0.438,0.041,0.006,-0.007,168.815,87.284,45.389,54.303474,-5.584008,330862.53
41507.0,17.49,101523.78,113.44,-9.747,-0.077,-0.306,-0.045,0.004,0.019,67.099,87.199,45.506,54.303474,-5.584008,330862.53
41754.0,17.49,101523.45,113.47,-9.744,0.101,-0.572,-0.104,0.006,0.027,79.489,87.309,45.866,54.303474,-5.584008,330862.53
42005.0,17.5,101523.87,113.43,-9.749,0.16,-0.5,-0.044,0.009,0.023,109.834,87.324,46.226,54.303474,-5.584008,330862.53
42254.0,17.5,101523.55,113.46,-9.723,0.132,-0.486,-0.079,0.004,0.018,142.369,87.222,46.464,54.303474,-5.584008,330862.53
42503.0,17.5,101522.48,113.55,-9.756,0.11,-0.443,-0.005,0.008,0.007,155.168,87.405,46.663,54.303474,-5.584008,330862.53
42757.0,17.5,101521.68,113.62,-9.749,0.132,-0.546,0.002,0.009,-0.009,160.288,87.256,46.688,54.303474,-5.584008,330862.53
43008.0,17.5,101521.19,113.66,-9.747,0.005,-0.57,-0.143,0.012,0.035,109.195,86.993,46.748,54.303474,-5.584008,330862.53
43257.0,17.5,101521.44,113.64,-9.72,0.065,-0.567,0.005,0.009,0.026,89.71,87.24,47.102,54.303474,-5.584008,330862.53
43506.0,17.5,101521.02,113.67,-9.78,0.132,-0.292,-0.076,0.002,0.022,129.62,87.246,47.41,54.303474,-5.584008,330862.53
43759.0,17.51,101520.45,113.72,-9.761,0.057,-0.594,-0.095,0.006,0.044,135.747,87.293,47.817,54.303474,-5.584008,330862.53
44010.0,17.51,101520.61,113.7,-9.742,0.115,0.01,-0.075,0.014,0.015,120.511,87.179,48.06,54.303474,-5.584008,330862.53
44254.0,17.51,101520.12,113.74,-9.737,0.072,-0.615,-0.03,-0.004,0.018,123.57,87.055,48.251,54.303474,-5.584008,330862.53
44503.0,17.51,101520.53,113.71,-9.725,0.11,-0.354,-0.037,0.01,0.012,140.577,87.259,48.458,54.303474,-5.584008,330862.53
44756.0,17.51,101520.11,113.75,-9.759,0.18,-0.546,-0.026,-0.002,0.013,154.598,87.058,48.677,54.303474,-5.584008,330862.53
45007.0,17.51,101520.27,113.73,-9.74,0.115,-0.493,-0.034,0.012,0.01,157.271,87.211,48.829,54.303474,-5.584008,330862.53
45257.0,17.51,101521.08,113.67,-9.74,0.151,-0.5,-0.022,-0.002,0.013,162.781,87.066,48.992,54.303474,-5.584008,330862.53
45506.0,17.51,101521.66,113.62,-9.778,0.091,-0.448,-0.035,0.012,0.011,161.464,87.3,49.174,54.303474,-5.584008,330862.53
45759.0,17.51,101521.49,113.63,-9.754,0.172,-0.464,-0.029,0.002,0.009,163.991,87.149,49.303,54.303474,-5.584008,330862.53
46006.0,17.51,101521.0,113.67,-9.742,0.062,-0.491,-0.035,0.008,0.015,165.907,87.291,49.469,54.303474,-5.584008,330862.53
46255.0,17.52,101521.09,113.66,-9.747,0.218,-0.429,-0.135,0.006,0.036,166.66,87.243,49.802,54.303474,-5.584008,330862.53
46505.0,17.52,101521.25,113.65,-9.752,0.201,-0.517,0.051,-0.007,-0.002,158.131,87.013,49.84,54.303474,-5.584008,330862.53
46758.0,17.52,101521.31,113.65,-9.737,-0.014,-0.565,0.021,0.011,-0.005,136.674,87.312,49.713,54.303474,-5.58401,330862.47
47008.0,17.52,101521.4,113.64,-9.783,0.146,-0.393,0.022,-0.004,0.007,62.57,87.182,49.8,54.303474,-5.58401,330862.47
47257.0,17.52,101521.16,113.66,-9.72,-0.045,-0.546,0.03,0.013,0.011,30.313,87.421,49.996,54.303474,-5.58401,330862.47
47507.0,17.52,101521.65,113.62,-9.752,-0.053,-0.555,0.07,0.002,0.009,29.49,87.242,50.135,54.303474,-5.58401,330862.47
47754.0,17.53,101522.55,113.54,-9.787,0.034,-0.429,-0.065,0.007,0.013,22.813,87.151,50.275,54.303482,-5.58401,330863.16
48007.0,17.53,101521.9,113.6,-9.752,-0.067,-0.436,-0.033,0.005,0.014,-37.053,87.248,50.461,54.303482,-5.58401,330863.16
48256.0,17.53,101522.77,113.53,-9.718,-0.017,-0.479,-0.035,0.008,0.012,21.238,87.313,50.649,54.303482,-5.58401,330863.16
48506.0,17.53,101522.44,113.55,-9.732,-0.019,-0.467,-0.042,0.002,0.017,-26.951,87.226,50.85,54.303482,-5.58401,330863.16
48759.0,17.53,101522.37,113.56,-9.752,-0.01,-0.491,-0.033,0.009,0.014,-10.253,87.344,51.041,54.303482,-5.584008,330863.22
49003.0,17.53,101521.72,113.61,-9.771,0.038,-0.486,-0.059,0.001,0.017,10.309,87.201,51.261,54.303482,-5.584008,330863.22
49253.0,17.53,101522.13,113.58,-9.759,-0.081,-0.419,-0.022,0.009,0.012,42.897,87.376,51.435,54.303482,-5.584008,330863.22
49507.0,17.53,101522.45,113.55,-9.74,-0.019,-0.555,-0.062,0.008,0.021,-1.594,87.299,51.671,54.303482,-5.584008,330863.22
49755.0,17.54,101522.67,113.53,-9.732,0.014,-0.735,0.029,0.005,0.014,22.447,87.351,51.908,54.303482,-5.584008,330863.22
50027.0,17.54,101522.67,113.53,-9.773,0.189,-0.424,-0.09,-0.009,0.014,27.117,87.175,52.129,54.303482,-5.584008,330863.22
50254.0,17.54,101522.59,113.54,-9.754,-0.053,-0.503,-0.061,0.012,0.025,-12.234,87.393,52.291,54.303482,-5.584008,330863.22
50508.0,17.54,101521.3,113.65,-9.668,0.189,-0.287,-0.262,0.011,0.063,11.226,87.353,52.931,54.303482,-5.584008,330863.22
50756.0,17.54,101520.9,113.68,-9.641,0.026,-0.438,0.046,-0.006,0.008,19.168,86.895,53.097,54.303482,-5.584008,330863.22
51003.0,17.54,101519.77,113.77,-9.831,-0.026,-0.189,-0.016,0.001,0.005,16.852,87.095,53.425,54.303482,-5.584008,330863.22
51253.0,17.54,101519.66,113.78,-9.792,0.036,-0.479,-0.037,0.006,0.007,49.512,87.031,53.617,54.303482,-5.584008,330863.22
51508.0,17.55,101519.91,113.76,-9.766,0.187,-0.424,-0.039,0.005,0.015,116.328,87.075,53.813,54.303482,-5.584008,330863.22
51755.0,17.55,101520.06,113.75,-9.708,0.211,-0.524,-0.041,0.008,0.013,143.103,87.171,54.013,54.303482,-5.58401,330863.16
52006.0,17.55,101519.99,113.76,-9.764,0.06,-0.359,-0.03,-0.001,0.013,153.499,87.14,54.201,54.303482,-5.58401,330863.16
52255.0,17.55,101520.16,113.74,-9.771,0.122,-0.45,-0.038,0.007,0.013,158.324,87.226,54.394,54.303482,-5.58401,330863.16
52504.0,17.55,101520.48,113.72,-9.723,0.184,-0.543,-0.039,0.006,0.014,161.959,87.147,54.567,54.303482,-5.58401,330863.16
52758.0,17.55,101519.83,113.77,-9.742,0.153,-0.467,-0.037,0.002,0.014,162.045,87.147,54.773,54.303482,-5.58401,330863.16
53035.0,17.55,101521.44,113.64,-9.756,0.101,-0.385,-0.041,0.01,0.015,161.942,87.244,54.987,54.303482,-5.58401,330863.16
53256.0,17.55,101522.41,113.56,-9.749,0.089,-0.407,-0.033,0.005,0.014,162.359,87.179,55.18,54.303482,-5.58401,330863.16
53506.0,17.55,101523.06,113.5,-9.756,0.065,-0.304,-0.032,0.008,0.012,162.604,87.253,55.346,54.303482,-5.58401,330863.16
53759.0,17.55,101523.22,113.49,-9.747,0.194,-0.539,-0.041,0.006,0.016,163.72,87.2,55.558,54.303482,-5.58401,330863.16
54005.0,17.56,101523.31,113.48,-9.744,0.134,-0.522,-0.031,0.012,0.01,161.517,87.213,55.727,54.303482,-5.58401,330863.16
54254.0,17.56,101523.41,113.47,-9.749,0.247,-0.563,-0.035,-0.001,0.017,164.597,87.052,55.949,54.303482,-5.58401,330863.16
54503.0,17.56,101523.41,113.47,-9.735,0.124,-0.462,-0.034,0.008,0.009,161.077,87.199,56.108,54.303482,-5.58401,330863.16
54756.0,17.56,101523.78,113.44,-9.744,0.177,-0.464,-0.038,0.001,0.016,163.629,87.09,56.339,54.303482,-5.584008,330863.22
55005.0,17.56,101523.3,113.48,-9.742,0.055,-0.366,-0.03,0.008,0.008,161.394,87.209,56.492,54.303482,-5.584008,330863.22
55255.0,17.56,101523.7,113.45,-9.725,0.177,-0.438,-0.038,0.005,0.018,164.139,87.14,56.719,54.303482,-5.584008,330863.22
55504.0,17.56,101523.55,113.46,-9.742,0.098,-0.385,-0.031,0.01,0.01,161.505,87.252,56.872,54.303482,-5.584008,330863.22
55757.0,17.57,101523.8,113.44,-9.749,0.086,-0.436,-0.069,0.003,0.026,165.972,87.189,57.091,54.303482,-5.58401,330863.16
56007.0,17.57,101523.53,113.46,-9.768,0.038,-0.335,-0.016,0.01,0.008,161.809,87.23,57.286,54.303482,-5.58401,330863.16
56256.0,17.57,101522.55,113.54,-9.744,0.215,-0.551,-0.04,0.004,0.018,165.249,87.109,57.5,54.303482,-5.58401,330863.16
56506.0,17.57,101521.83,113.6,-9.756,0.156,-0.532,-0.034,0.01,0.01,160.349,87.268,57.679,54.303482,-5.58401,330863.16
56759.0,17.57,101521.5,113.63,-9.764,0.232,-0.476,-0.042,0.001,0.018,163.885,87.087,57.897,54.303482,-5.58401,330863.16
57007.0,17.57,101522.08,113.58,-9.747,0.084,-0.503,-0.03,0.006,0.009,160.091,87.193,58.054,54.303482,-5.58401,330863.16
57256.0,17.57,101521.75,113.61,-9.752,0.182,-0.412,-0.035,0.002,0.019,163.6,87.11,58.304,54.303482,-5.58401,330863.16
57505.0,17.58,101521.64,113.62,-9.747,0.012,-0.318,-0.026,0.003,0.006,159.683,87.154,58.458,54.303482,-5.58401,330863.16
57759.0,17.58,101521.56,113.63,-9.752,0.062,-0.395,-0.052,0.009,0.025,110.144,87.19,58.684,54.303482,-5.584008,330863.22
58035.0,17.58,101521.41,113.64,-9.72,0.278,-0.615,-0.032,0.011,0.006,130.49,87.156,58.91,54.303482,-5.584008,330863.22
58256.0,17.58,101521.17,113.66,-9.711,0.271,-0.543,-0.044,0.008,0.019,122.094,87.177,59.064,54.303482,-5.584008,330863.22
58506.0,17.58,101519.87,113.77,-9.613,0.33,-0.555,-0.037,0.012,0.01,142.089,87.199,59.272,54.303482,-5.584008,330863.22
58759.0,17.58,101519.22,113.82,-9.771,0.113,-0.371,-0.027,0.002,0.014,138.967,87.186,59.388,54.303482,-5.584008,330863.22
59005.0,17.58,101519.11,113.83,-9.823,0.065,-0.247,-0.025,0.009,0.007,149.935,87.241,59.597,54.303482,-5.584008,330863.22
59255.0,17.58,101519.59,113.79,-9.735,0.108,-0.539,0.072,-0.002,0.003,159.331,87.09,59.647,54.303482,-5.584008,330863.22
59504.0,17.59,101520.33,113.73,-9.697,0.144,-0.551,0.125,0.01,-0.01,152.318,87.259,59.571,54.303482,-5.584008,330863.22
59757.0,17.59,101520.27,113.73,-9.752,-0.091,-0.39,-0.05,0.0,0.029,66.642,86.945,59.416,54.303482,-5.584008,330863.22
60006.0,17.59,101520.42,113.72,-9.766,-0.153,-0.239,-0.151,0.007,0.042,29.458,87.093,59.816,54.303482,-5.584008,330863.22
60255.0,17.59,101519.61,113.79,-9.711,-0.151,-0.17,0.009,0.021,-0.019,8.986,86.309,60.645,54.303482,-5.584008,330863.22
